NR_115859	S000721985	1464	1464	1464	1	1464	1	1464	1464	2704	0	100	1464	0	1464	"Deinococcus piscis (T); 3ax   Lineage=Root;rootrank;Bacteria;domain;""Deinococcus-Thermus"";phylum;Deinococci;class;Deinococcales;order;Deinococcaceae;family;Deinococcus;genus"	2019
NR_118655	S000414287	1485	1485	1485	1	1485	1	1485	1467	2710	0	100	1485	0	1485	"Actinobacillus hominis; CCUG 19800   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;Pasteurellales;order;Pasteurellaceae;family;Actinobacillus;genus"	2019
NR_118629	S004460579	1459	1517	1459	1	1459	16	1474	1459	2695	0	100	1459	0	1459	"Burkholderia thailandensis 2002721643   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Betaproteobacteria;class;Burkholderiales;order;Burkholderiaceae;family;Burkholderia;genus"	2019
NR_118922	S000129452	1491	1491	1491	1	1491	1	1491	1439	2658	0	100	1491	0	1491	Listeria ivanovii; NCTC11846   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Bacilli;class;Bacillales;order;Listeriaceae;family;Listeria;genus	2019
NR_115513	S000995197	1375	1375	1375	1	1375	1	1375	1345	2484	0	100	1375	0	1375	Anaerococcus lactolyticus; JCM 8140; GIFU 8586   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Clostridiales;order;Clostridiales_Incertae Sedis XI;family;Anaerococcus;genus	2019
NR_115660	S000942110	1462	1462	1462	1	1462	1	1462	1440	2660	0	100	1462	0	1462	Centipeda periodontii; ATCC 35019   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Negativicutes;class;Selenomonadales;order;Veillonellaceae;family;Centipeda;genus	2019
NR_117480	S001873717	1405	1405	1405	1	1405	1	1405	1405	2595	0	100	1405	0	1405	"Azospirillum irakense; DSM 11586   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Alphaproteobacteria;class;Rhodospirillales;order;Rhodospirillaceae;family;unclassified_Rhodospirillaceae;"	2019
NR_025868	S000439347	1527	1531	1527	1	1527	3	1529	1527	2820	0	100	1527	0	1527	"Streptomyces neyagawaensis (T); ATCC27449   Lineage=Root;rootrank;Bacteria;domain;""Actinobacteria"";phylum;Actinobacteria;class;Actinobacteridae;subclass;Actinomycetales;order;Streptomycineae;suborder;Streptomycetaceae;family;Streptomyces;genus"	2019
NR_117482	S001873720	1391	1391	1391	1	1391	1	1391	1391	2569	0	100	1391	0	1391	"Azospirillum oryzae; JCM 21588   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Alphaproteobacteria;class;Rhodospirillales;order;Rhodospirillaceae;family;Azospirillum;genus"	2019
NR_115472	S000439303	1258	1258	1258	1	1258	1	1258	1204	2224	0	100	1258	0	1258	"Cytophaga hutchinsonii; DSM 1761   Lineage=Root;rootrank;Bacteria;domain;""Bacteroidetes"";phylum;Cytophagia;class;Cytophagales;order;Cytophagaceae;family;Cytophaga;genus"	2019
NR_117127	S002350781	1525	1525	1525	1	1525	1	1525	1525	2817	0	100	1525	0	1525	Clostridium oroticum; type strain: DSM 1287   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Clostridiales;order;Lachnospiraceae;family;Clostridium XlVa;genus	2019
NR_117630	S003722229	1529	1529	1529	1	1529	1	1529	1529	2824	0	100	1529	0	1529	"Acinetobacter tandoii; DSM 14970   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;Pseudomonadales;order;Moraxellaceae;family;Acinetobacter;genus"	2019
NR_118575	S004045236	1254	1254	1254	1	1254	1	1254	1254	2316	0	100	1254	0	1254	"Flavobacterium columnare; ATCC 23463; GI-5   Lineage=Root;rootrank;Bacteria;domain;""Bacteroidetes"";phylum;Flavobacteriia;class;""Flavobacteriales"";order;Flavobacteriaceae;family;Flavobacterium;genus"	2019
NR_119172	S000260450	1440	1440	1440	1	1440	1	1440	1434	2649	0	100	1440	0	1440	"Corynebacterium pilosum; NCTC 11862   Lineage=Root;rootrank;Bacteria;domain;""Actinobacteria"";phylum;Actinobacteria;class;Actinobacteridae;subclass;Actinomycetales;order;Corynebacterineae;suborder;Corynebacteriaceae;family;Corynebacterium;genus"	2019
NR_114958	S003722204	1511	1530	1511	1	1511	16	1526	1511	2791	0	100	1511	0	1511	"Acinetobacter calcoaceticus; 97366   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;Pseudomonadales;order;Moraxellaceae;family;Acinetobacter;genus"	2019
NR_115481	S000439313	1256	1256	1256	1	1256	1	1256	1204	2224	0	100	1256	0	1256	"Flavobacterium succinicans; IFO 14905   Lineage=Root;rootrank;Bacteria;domain;""Bacteroidetes"";phylum;Flavobacteriia;class;""Flavobacteriales"";order;Flavobacteriaceae;family;Flavobacterium;genus"	2019
NR_115470	S000439300	1256	1256	1256	1	1256	1	1256	1206	2228	0	100	1256	0	1256	"Persicobacter diffluens; NCIMB 1402   Lineage=Root;rootrank;Bacteria;domain;""Bacteroidetes"";phylum;Cytophagia;class;Cytophagales;order;Flammeovirgaceae;family;Persicobacter;genus"	2019
NR_119277	S000571102	1452	1454	1452	1	1452	3	1454	1448	2675	0	100	1452	0	1452	"Klebsiella oxytoca; type strain:SB175=ATCC 13182   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;""Enterobacteriales"";order;Enterobacteriaceae;family;unclassified_Enterobacteriaceae;"	2019
NR_118906	S000128323	1492	1492	1492	1	1492	1	1492	1416	2615	0	100	1492	0	1492	Carnobacterium divergens; NCDO 2763 T   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Bacilli;class;Lactobacillales;order;Carnobacteriaceae;family;Carnobacterium;genus	2019
NR_117146	S002350807	1545	1545	1545	1	1545	1	1545	1545	2854	0	100	1545	0	1545	"Xanthomonas citri (T); type strain: DSM 3849   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;Xanthomonadales;order;Xanthomonadaceae;family;Xanthomonas;genus"	2019
NR_156998	S000435474	1451	1451	1451	1	1451	1	1451	1451	2680	0	100	1451	0	1451	"Bisgaard Taxon 22; F75   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;Pasteurellales;order;Pasteurellaceae;family;unclassified_Pasteurellaceae;"	2019
NR_117633	S003878941	1526	1526	1526	1	1526	1	1526	1526	2819	0	100	1526	0	1526	"Psychrobacter adeliensis; AS58   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;Pseudomonadales;order;Moraxellaceae;family;Psychrobacter;genus"	2019
NR_115714	S004473666	1535	1555	1535	1	1535	11	1545	1535	2835	0	100	1535	0	1535	Bacillus thuringiensis serovar tolworthi; Pasteur Institute Standard strain   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Bacilli;class;Bacillales;order;Bacillaceae 1;family;Bacillus;genus	2019
NR_118987	S000364327	1434	1434	1434	1	1434	1	1434	1434	2649	0	100	1434	0	1434	"Azorhizobium caulinodans; LMG 6465   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Alphaproteobacteria;class;Rhizobiales;order;Xanthobacteraceae;family;Azorhizobium;genus"	2019
NR_118151	S003747533	1274	1433	1274	1	1274	33	1306	1274	2353	0	100	1274	0	1274	"Campylobacter showae; ATCC 51146   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Epsilonproteobacteria;class;Campylobacterales;order;Campylobacteraceae;family;Campylobacter;genus"	2019
NR_117583	S003257825	1495	1495	1495	1	1495	1	1495	1495	2761	0	100	1495	0	1495	"Fervidobacterium pennivorans; type strain: DSM 9078; 2   Lineage=Root;rootrank;Bacteria;domain;""Thermotogae"";phylum;Thermotogae;class;Thermotogales;order;Fervidobacteriaceae;family;Fervidobacterium;genus"	2019
NR_119276	S003264150	1452	1465	1452	1	1452	3	1454	1444	2667	0	99.725	1448	4	1448	"Klebsiella pneumoniae subsp. ozaenae; NBRC 105683   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;""Enterobacteriales"";order;Enterobacteriaceae;family;Klebsiella;genus"	2019
NR_117141	S002350800	1523	1523	1523	1	1523	1	1523	1523	2813	0	100	1523	0	1523	Eubacterium fissicatena; type strain: DSM 3598   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Clostridiales;order;Lachnospiraceae;family;Clostridium XlVa;genus	2019
NR_117584	S003257826	1495	1495	1495	1	1495	1	1495	1495	2761	0	100	1495	0	1495	"Fervidobacterium pennivorans (T); type strain: DSM 9078; 3   Lineage=Root;rootrank;Bacteria;domain;""Thermotogae"";phylum;Thermotogae;class;Thermotogales;order;Fervidobacteriaceae;family;Fervidobacterium;genus"	2019
NR_115506	S000995186	1377	1377	1377	1	1377	1	1377	1361	2514	0	100	1377	0	1377	Anaerococcus tetradius; GIFU 7672   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Clostridiales;order;Clostridiales_Incertae Sedis XI;family;Anaerococcus;genus	2019
NR_114980	S004508639	1388	1613	1388	1	1388	134	1521	1388	2564	0	100	1388	0	1388	"Ochrobactrum tritici; L48   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Alphaproteobacteria;class;Rhizobiales;order;Brucellaceae;family;Ochrobactrum;genus"	2019
NR_133037	S002950939	1480	1480	1480	1	1480	1	1480	1480	2734	0	100	1480	0	1480	Casaltella massiliensis; 9400853   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Clostridiales;order;Clostridiales_Incertae Sedis XIII;family;Anaerovorax;genus	2019
NR_118042	S002410462	1503	1503	1503	1	1503	1	1503	1503	2776	0	100	1503	0	1503	"Aeromonas encheleia; CECT4342   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;Aeromonadales;order;Aeromonadaceae;family;Aeromonas;genus"	2019
NR_114930	S000544202	1467	1467	1467	1	1467	1	1467	1465	2706	0	100	1467	0	1467	"Streptomyces massasporeus; type strain:LMG 19362   Lineage=Root;rootrank;Bacteria;domain;""Actinobacteria"";phylum;Actinobacteria;class;Actinobacteridae;subclass;Actinomycetales;order;Streptomycineae;suborder;Streptomycetaceae;family;Streptomyces;genus"	2019
NR_026035	S000438228	1461	1461	1461	1	1461	1	1461	1461	2699	0	100	1461	0	1461	"Mycoplasma auris (T); UIA   Lineage=Root;rootrank;Bacteria;domain;""Tenericutes"";phylum;Mollicutes;class;Mycoplasmatales;order;Mycoplasmataceae;family;Mycoplasma;genus"	2019
NR_117159	S002350825	1519	1519	1519	1	1519	1	1519	1519	2806	0	100	1519	0	1519	"Arcanobacterium phocae (T); type strain: DSM 10002; 3   Lineage=Root;rootrank;Bacteria;domain;""Actinobacteria"";phylum;Actinobacteria;class;Actinobacteridae;subclass;Actinomycetales;order;Actinomycineae;suborder;Actinomycetaceae;family;Arcanobacterium;genus"	2019
NR_112546	S004050338	1463	1493	1463	1	1463	1	1463	1463	2702	0	100	1463	0	1463	"Myxococcus virescens; Mxfl1   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Deltaproteobacteria;class;Myxococcales;order;Cystobacterineae;suborder;Myxococcaceae;family;Myxococcus;genus"	2019
NR_118776	S000437120	1453	1453	1453	1	1453	1	1453	1443	2665	0	100	1453	0	1453	"Rickettsia parkeri; Maculatum-20   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Alphaproteobacteria;class;Rickettsiales;order;Rickettsiaceae;family;Rickettsia;genus"	2019
NR_115606	S004473599	1476	1555	1476	1	1476	29	1504	1476	2726	0	100	1476	0	1476	Staphylococcus aureus subsp. aureus; TMUS2126   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Bacilli;class;Bacillales;order;Staphylococcaceae;family;Staphylococcus;genus	2019
NR_118988	S004477356	1437	1478	1437	1	1437	19	1455	1437	2654	0	100	1437	0	1437	"Ensifer meliloti; ORT18   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Alphaproteobacteria;class;Rhizobiales;order;Rhizobiaceae;family;Ensifer;genus"	2019
NR_117157	S002350822	1550	1600	1550	1	1550	1	1550	1550	2863	0	100	1550	0	1550	Geobacillus thermantarcticus; type strain: DSM 9572; 3   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Bacilli;class;Bacillales;order;Bacillaceae 1;family;Geobacillus;genus	2019
NR_125531	S002221905	1432	1432	1432	1	1432	1	1432	1432	2645	0	100	1432	0	1432	Thermolongibacillus altinsuensis (T); E265   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Bacilli;class;Bacillales;order;Bacillaceae 1;family;Thermolongibacillus;genus	2019
NR_116637	S001263990	1358	1358	1358	1	1358	1	1358	1358	2508	0	100	1358	0	1358	"Streptomyces coerulescens; AS 4.1597   Lineage=Root;rootrank;Bacteria;domain;""Actinobacteria"";phylum;Actinobacteria;class;Actinobacteridae;subclass;Actinomycetales;order;Streptomycineae;suborder;Streptomycetaceae;family;Streptomyces;genus"	2019
NR_117631	S003277705	1526	1526	1526	1	1526	1	1526	1526	2819	0	100	1526	0	1526	"Psychrobacter adeliensis; type strain: DSM 15333; 2   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;Pseudomonadales;order;Moraxellaceae;family;Psychrobacter;genus"	2019
NR_118742	S004056833	1479	1479	1479	1	1479	1	1479	1447	2673	0	100	1479	0	1479	"Aggregatibacter aphrophilus ATCC 33389   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;Pasteurellales;order;Pasteurellaceae;family;Aggregatibacter;genus"	2019
NR_117112	S002304640	1507	1507	1507	1	1507	1	1507	1505	2780	0	100	1507	0	1507	"Cytophaga xylanolytica; type strain: DSM6779   Lineage=Root;rootrank;Bacteria;domain;""Bacteroidetes"";phylum;""Bacteroidia"";class;""Bacteroidales"";order;Marinilabiliaceae;family;unclassified_Marinilabiliaceae;"	2019
NR_118886	S000133640	1299	1299	1299	1	1299	1	1299	1239	2289	0	100	1299	0	1299	"Pseudonocardia thermophila; ATCC 19285 (T)   Lineage=Root;rootrank;Bacteria;domain;""Actinobacteria"";phylum;Actinobacteria;class;Actinobacteridae;subclass;Actinomycetales;order;Pseudonocardineae;suborder;Pseudonocardiaceae;family;Pseudonocardia;genus"	2019
NR_116539	S001188010	1369	1369	1369	1	1369	1	1369	1369	2529	0	100	1369	0	1369	Moorea producens 3L   Lineage=Root;rootrank;Bacteria;domain;Cyanobacteria/Chloroplast;phylum;Cyanobacteria;class;unclassified_Cyanobacteria;	2019
NR_115644	S000414126	1525	1525	1523	1	1523	1	1523	1523	2813	0	100	1523	0	1523	"Bifidobacterium magnum (T); JCM 1218   Lineage=Root;rootrank;Bacteria;domain;""Actinobacteria"";phylum;Actinobacteria;class;Actinobacteridae;subclass;Bifidobacteriales;order;Bifidobacteriaceae;family;Bifidobacterium;genus"	2019
NR_117136	S002350790	1503	1560	1503	1	1503	1	1503	1503	2776	0	100	1503	0	1503	Clostridium oceanicum; type strain: DSM 1290; 5   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Clostridiales;order;Clostridiaceae 1;family;Clostridium sensu stricto;genus	2019
NR_118777	S000437121	1436	1436	1436	1	1436	1	1436	1436	2652	0	100	1436	0	1436	"Rickettsia sibirica; 246   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Alphaproteobacteria;class;Rickettsiales;order;Rickettsiaceae;family;Rickettsia;genus"	2019
NR_117162	S002350830	1650	1650	1650	1	1650	1	1650	1650	3048	0	100	1650	0	1650	Clostridium hungatei; type strain: DSM 14427   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Clostridiales;order;Ruminococcaceae;family;Clostridium III;genus	2019
NR_117145	S002350806	1542	1542	1542	1	1542	1	1542	1542	2848	0	100	1542	0	1542	"Xanthomonas citri subsp. malvacearum; type strain: DSM 3849; 2   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;Xanthomonadales;order;Xanthomonadaceae;family;Xanthomonas;genus"	2019
NR_117592	S003257836	1525	1525	1525	1	1525	1	1525	1525	2817	0	100	1525	0	1525	Caldanaerobacter subterraneus; type strain: DSM 13054   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Thermoanaerobacterales;order;Thermoanaerobacteraceae;family;Caldanaerobacter;genus	2019
NR_117602	S003257858	1526	1526	1526	1	1526	1	1526	1516	2800	0	100	1526	0	1526	Sporohalobacter lortetii (T); type strain: DSM 3070; 2   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Halanaerobiales;order;Halobacteroidaceae;family;Sporohalobacter;genus	2019
NR_116811	S001331332	1368	1368	1368	1	1368	1	1368	1368	2527	0	100	1368	0	1368	"Porphyromonas asaccharolytica; ATCC 25260   Lineage=Root;rootrank;Bacteria;domain;""Bacteroidetes"";phylum;""Bacteroidia"";class;""Bacteroidales"";order;""Porphyromonadaceae"";family;Porphyromonas;genus"	2019
NR_133036	S002950942	1378	1378	1378	1	1378	1	1378	1376	2542	0	100	1378	0	1378	Anaerococcus provenciensis; 9402080   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Clostridiales;order;Clostridiales_Incertae Sedis XI;family;Anaerococcus;genus	2019
NR_114968	S004461981	1318	1514	1318	1	1318	45	1362	1318	2435	0	100	1318	0	1318	"Leptospira interrogans serovar Manilae; UP-MMC-NIID HP   Lineage=Root;rootrank;Bacteria;domain;""Spirochaetes"";phylum;Spirochaetia;class;Spirochaetales;order;Leptospiraceae;family;Leptospira;genus"	2019
NR_104680	S003263988	1409	1409	1409	1	1409	1	1409	1409	2603	0	100	1409	0	1409	"Gluconobacter albidus; NBRC 103510   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Alphaproteobacteria;class;Rhodospirillales;order;Acetobacteraceae;family;Gluconobacter;genus"	2019
NR_118902	S000131093	1484	1484	1484	1	1484	1	1484	1388	2564	0	100	1484	0	1484	Vagococcus fluvialis; NCDO 2497   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Bacilli;class;Lactobacillales;order;Enterococcaceae;family;Vagococcus;genus	2019
NR_118931	S000134118	1482	1483	1482	1	1482	2	1483	1466	2708	0	100	1482	0	1482	"Grimontia hollisae; ATCC 33564   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;""Vibrionales"";order;Vibrionaceae;family;Grimontia;genus"	2019
NR_118921	S000128817	1493	1493	1493	1	1493	1	1493	1475	2724	0	100	1493	0	1493	Listeria grayi; CIP6818   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Bacilli;class;Bacillales;order;Listeriaceae;family;Listeria;genus	2019
NR_115936	S000751639	1465	1465	1465	1	1465	1	1465	1465	2706	0	100	1465	0	1465	"Vibrio cholerae; ATCC 14035; RC2   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;""Vibrionales"";order;Vibrionaceae;family;Vibrio;genus"	2019
NR_119189	S000020194	1478	1478	1478	1	1478	1	1478	1472	2719	0	100	1478	0	1478	"Halomonas salina; ATCC 49509-T   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;Oceanospirillales;order;Halomonadaceae;family;Halomonas;genus"	2019
NR_115478	S000439310	1256	1256	1256	1	1256	1	1256	1204	2224	0	100	1256	0	1256	"Flavobacterium psychrophilum; NCIMB 1947   Lineage=Root;rootrank;Bacteria;domain;""Bacteroidetes"";phylum;Flavobacteriia;class;""Flavobacteriales"";order;Flavobacteriaceae;family;Flavobacterium;genus"	2019
NR_117478	S004497524	1400	1400	1400	1	1400	1	1400	1400	2586	0	100	1400	0	1400	"Azospirillum sp. As-C1.3   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Alphaproteobacteria;class;Rhodospirillales;order;Rhodospirillaceae;family;Azospirillum;genus"	2019
NR_115482	S000439314	1260	1260	1260	1	1260	1	1260	1204	2224	0	100	1260	0	1260	"Zobellia uliginosa; NCIMB 1863   Lineage=Root;rootrank;Bacteria;domain;""Bacteroidetes"";phylum;Flavobacteriia;class;""Flavobacteriales"";order;Flavobacteriaceae;family;Zobellia;genus"	2019
NR_036954	S000252279	1541	1547	1541	1	1541	4	1544	1541	2846	0	100	1541	0	1541	"Mycoplasma flocculare (T); Ms42   Lineage=Root;rootrank;Bacteria;domain;""Tenericutes"";phylum;Mollicutes;class;Mycoplasmatales;order;Mycoplasmataceae;family;Mycoplasma;genus"	2019
NR_115793	S004067986	1344	1485	1344	1	1344	53	1396	1344	2483	0	100	1344	0	1344	"Mesorhizobium ciceri biovar biserrulae WSM1271   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Alphaproteobacteria;class;Rhizobiales;order;Phyllobacteriaceae;family;Mesorhizobium;genus"	2019
NR_118985	S000002756	1435	1466	1435	1	1435	32	1466	1425	2632	0	100	1435	0	1435	"Paraburkholderia andropogonis; ATCC 23061   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Betaproteobacteria;class;Burkholderiales;order;Burkholderiaceae;family;Burkholderia;genus"	2019
NR_118800	S000437481	1491	1491	1491	1	1491	1	1491	1485	2743	0	100	1491	0	1491	Halanaerobacter lacunarum; Z-7888   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Halanaerobiales;order;Halobacteroidaceae;family;Halanaerobacter;genus	2020
NR_117703	S003722576	1515	1515	1515	1	1515	1	1515	1513	2795	0	100	1515	0	1515	"Vibrio aerogenes; FG1   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;""Vibrionales"";order;Vibrionaceae;family;Vibrio;genus"	2020
NR_119174	S000260720	1447	1447	1447	1	1447	1	1447	1439	2658	0	100	1447	0	1447	"Corynebacterium renale; CIP 103421   Lineage=Root;rootrank;Bacteria;domain;""Actinobacteria"";phylum;Actinobacteria;class;Actinobacteridae;subclass;Actinomycetales;order;Corynebacterineae;suborder;Corynebacteriaceae;family;Corynebacterium;genus"	2020
NR_126296	S004077887	1444	1444	1444	1	1444	1	1444	1444	2667	0	100	1444	0	1444	"Idiomarina woesei; W11   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;Alteromonadales;order;Idiomarinaceae;family;Idiomarina;genus"	2020
NR_115512	S000995193	1366	1366	1366	1	1366	1	1366	1300	2401	0	100	1366	0	1366	Peptostreptococcus anaerobius; ATCC 27337; GIFU 7882   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Clostridiales;order;Peptostreptococcaceae;family;Peptostreptococcus;genus	2020
NR_117907	S004071197	1363	1543	1363	1	1363	43	1405	1363	2518	0	100	1363	0	1363	"Vibrio vulnificus VVyb1(BT3)   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Gammaproteobacteria;class;""Vibrionales"";order;Vibrionaceae;family;Vibrio;genus"	2020
NR_118919	S000128815	1452	1452	1452	1	1452	1	1452	1412	2608	0	100	1452	0	1452	Listeria seeligeri; NCTC11856   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Bacilli;class;Bacillales;order;Listeriaceae;family;Listeria;genus	2020
NR_025871	S003753851	1526	1530	1526	1	1526	3	1528	1526	2819	0	100	1526	0	1526	"Streptomyces tendae; Al-Dhabi-45   Lineage=Root;rootrank;Bacteria;domain;""Actinobacteria"";phylum;Actinobacteria;class;Actinobacteridae;subclass;Actinomycetales;order;Streptomycineae;suborder;Streptomycetaceae;family;Streptomyces;genus"	2020
NR_117138	S002350795	1521	1616	1521	1	1521	1	1521	1521	2809	0	100	1521	0	1521	Anaerostipes hadrus (T); type strain: DSM 3319   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Clostridiales;order;Lachnospiraceae;family;Anaerostipes;genus	2020
NR_026036	S000438229	1467	1467	1467	1	1467	1	1467	1467	2710	0	100	1467	0	1467	"Mycoplasma cottewii (T); VIS   Lineage=Root;rootrank;Bacteria;domain;""Tenericutes"";phylum;Mollicutes;class;Entomoplasmatales;order;Entomoplasmataceae;family;Mesoplasma;genus"	2020
NR_117130	S002350784	1525	1525	1525	1	1525	1	1525	1525	2817	0	100	1525	0	1525	Clostridium oroticum; type strain: DSM 1287; 5   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Clostridiales;order;Lachnospiraceae;family;Clostridium XlVa;genus	2020
NR_117110	S002304635	1539	1539	1539	1	1539	1	1539	1539	2843	0	100	1539	0	1539	"Desulfovibrio simplex (T); type strain: DSM4141   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Deltaproteobacteria;class;Desulfovibrionales;order;Desulfovibrionaceae;family;Desulfovibrio;genus"	2020
NR_115230	S004062552	1503	1511	1503	1	1503	8	1510	1503	2776	0	100	1503	0	1503	Ruminococcus albus 7 = DSM 20455   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Clostridiales;order;Ruminococcaceae;family;Ruminococcus;genus	2020
NR_117701	S003722574	1514	1514	1514	1	1514	1	1514	1514	2796	0	100	1514	0	1514	"Neisseria macacae (T); M-740   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Betaproteobacteria;class;Neisseriales;order;Neisseriaceae;family;Neisseria;genus"	2020
NR_115529	S000413562	1484	1484	1484	1	1484	1	1484	1484	2741	0	100	1484	0	1484	Lysinibacillus sphaericus; IAM 13420   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Bacilli;class;Bacillales;order;Planococcaceae;family;Lysinibacillus;genus	2020
NR_117591	S003257835	1526	1526	1526	1	1526	1	1526	1526	2819	0	100	1526	0	1526	Caldanaerobacter subterraneus; type strain: DSM 13054; 2   Lineage=Root;rootrank;Bacteria;domain;Firmicutes;phylum;Clostridia;class;Thermoanaerobacterales;order;Thermoanaerobacteraceae;family;Caldanaerobacter;genus	2020
NR_115185	S004461596	1461	1537	1461	1	1461	25	1485	1461	2699	0	100	1461	0	1461	"Pandoraea apista; AU2161   Lineage=Root;rootrank;Bacteria;domain;""Proteobacteria"";phylum;Betaproteobacteria;class;Burkholderiales;order;Burkholderiaceae;family;Pandoraea;genus"	2020
NR_125442	S004068128	1444	1524	1444	1	1444	30	1473	1444	2667	0	100	1444	0	1444	"Leifsonia xyli subsp. cynodontis DSM 46306   Lineage=Root;rootrank;Bacteria;domain;""Actinobacteria"";phylum;Actinobacteria;class;Actinobacteridae;subclass;Actinomycetales;order;Micrococcineae;suborder;Microbacteriaceae;family;Leifsonia;genus"	2020
NR_115559	S000413773	1324	1324	1324	1	1324	1	1324	1278	2361	0	100	1324	0	1324	"Corynebacterium pilosum; ATCC29592   Lineage=Root;rootrank;Bacteria;domain;""Actinobacteria"";phylum;Actinobacteria;class;Actinobacteridae;subclass;Actinomycetales;order;Corynebacterineae;suborder;Corynebacteriaceae;family;Corynebacterium;genus"	2020
